id,drug,ae,path_found
pos_1280,btx-b,parasympathetic dysfunction of the visual system,FALSE
pos_3029,methysergide,migraine headaches,FALSE
pos_914,valproic acid,coma,FALSE
pos_1941,infliximab,mycobacterium marinum infection,FALSE
pos_3446,inh,seizures,FALSE
negsent1_1355,"cyclosporine,amlodipine",hypertension,FALSE
pos_3666,foscarnet,electrolyte disorders,FALSE
neg_76,"o,p'-ddd",hypoadrenalism,FALSE
pos_1892,carbamazepine,hypersensitivity syndrome,FALSE
pos_1310,mmf,neutropenia,FALSE
pos_2127,hydroxyurea,myeloproliferative disorder,FALSE
pos_3022,carbamazepine,"dystonia,opisthotonus",FALSE
pos_1556,"ifn-alpha,interferon-alpha",autoimmune thyroid disease,FALSE
pos_175,flecainide,"acute respiratory failure,pneumonitis",FALSE
pos_1027,doxorubicin,severe myelopathy,FALSE
negsent1_935,isotretinoin,complete for normal retinol binding sites,FALSE
pos_4007,suramin,renal failure,FALSE
negsent1_1069,digoxin,resuscitative efforts,FALSE
pos_1754,"erlotinib,gefitinib",acute severe hepatitis,FALSE
pos_524,tamoxifen,endometrial carcinoma,FALSE
pos_1623,gemcitabine,rectus abdominus radiation recall,FALSE
pos_734,mtx,"chest tightness,cough,diffuse urticaria,facial swelling,hypersensitivity reaction",FALSE
pos_2748,valproate,"abnormal posture of extreme forward flexion,camptocormia",FALSE
pos_1778,imatinib,fatal venous thrombembolism,FALSE
pos_2386,amikacin,"severe hypocalcemia,type 5 bartter-like syndrome",FALSE
negsent1_1481,niacin,hypercholesterolemia,FALSE
pos_1748,"actinomycin-d,mithramycin,nsc-24559,nsc-3053",exacerbations of the heart failure,FALSE
negsent1_245,olanzapine,gas chromatography-mass spectrometry,FALSE
negsent1_685,methylprednisolone,pneumonitis,FALSE
pos_1712,indomethacin,premature closure of the ductus arteriosus,FALSE
pos_1135,"ciprofloxacin,glyburide",prolonged hypoglycemia,FALSE
pos_368,fluvoxamine,increased libido,FALSE
pos_2699,sulfasalazine,"lupus,pulmonary parenchymal involvement,serositis",FALSE
pos_82,cp,"embryopathy,multiple congenital anomalies",FALSE
pos_4031,az,"acute hemorrhagic gastritis,az intoxication",FALSE
negsent1_351,olanzapine,"hyperglycemia,medical sequelae",FALSE
pos_921,desmopressin,"hyponatremia,seizure",FALSE
pos_562,porcine factor viii,thrombotic stroke,FALSE
pos_156,tca,cushing's syndrome,FALSE
negsent1_1291,"phenelzine,venlafaxine",headache,FALSE
pos_4114,risperidone,increase affect,FALSE
pos_3561,"clindamycin,trimethoprim-sulfamethoxazole","cholestatic liver disease,ductopenia,vanishing bile duct syndrome",FALSE
pos_2378,lamotrigine,severe apnea,FALSE
pos_3435,gold,severe neutropenia,FALSE
pos_678,rifabutin,"anterior segment deposits,retinal dysfunction",FALSE
pos_3080,penicillamine,optic neuropathy,FALSE
pos_4152,g-csf,leukaemoid monocytosis,FALSE
pos_3937,"cyclosporin,ganciclovir","eye movement abnormality,transient brain stem or neuromuscular dysfunction",FALSE
negsent1_1235,"phenol,phenol-glycerine,phenol-glycerine infusion","intrathecal,relief of severe pain in terminal carcinomatosis,dramatic regional anesthetic effect",FALSE
pos_470,carbamazepine,right bundle branch block,FALSE
pos_572,procarbazine,pulmonary toxicity,FALSE
pos_3741,foscarnet,"polyuria,thirst",FALSE
pos_1044,ciprofloxacin,psychosis,FALSE
pos_2801,cyclosporine a,"effective renal plasma flow,loss of glomerular filtration rate",FALSE
pos_4082,heroin,ballistic movements,FALSE
negsent1_171,zomepirac,renal cortical necrosis,FALSE
negsent1_839,baclofen,spasticity of spinal cord and cerebral origin,FALSE
pos_3560,"5-fu,warfarin",increase in inr,FALSE
negsent1_891,nifedipine,"decreased acid reflux,endoscopic improvement",FALSE
pos_2436,imatinib mesylate,kaposi's sarcoma,FALSE
negsent1_297,ceftriaxone,"acute exudative tonsillitis,otitis media",FALSE
pos_1455,vardenafil,symptomatic paroxysmal atrial fibrillation,FALSE
pos_1526,triazolam,eating disorder,FALSE
pos_611,gelofusine,gelofusine allergy,FALSE
negsent1_1072,phenytoin,seizures,FALSE
pos_4149,fludarabine phosphate,respiratory syncytial virus (rsv) infection,FALSE
pos_2553,"ara-c,mtx","death,loss of consciousness,progressive visual loss",FALSE
pos_3466,mefloquine,hypoglycaemia,FALSE
pos_444,indinavir,papillary necrosis,FALSE
pos_224,valproate,menstrual cycle disturbances,FALSE
pos_1128,imatinib,blast crisis,FALSE
pos_852,risperidone,obsessive-compulsive symptoms,FALSE
negsent1_219,phenobarbital,positive response,FALSE
pos_3220,cinepazide,behavioral change,FALSE
pos_1783,"fluvoxamine maleate,milnacipran hydrochloride",piloerection,FALSE
negsent1_331,methylprednisolone,,FALSE
neg_35,ofloxacin,"toxic epidermal necrolysis,stevens-johnson syndrome",FALSE
pos_3510,mannitol,anuric arf,FALSE
pos_2288,octreotide,serious hypoglycemia,FALSE
pos_3588,didanosine,"fulminant hepatitis,severe lactate acidosis",FALSE
pos_1714,moxifloxacin,corneal ulcers,FALSE
pos_2671,"cytarabine,methotrexate",central nervous system toxicity,FALSE
pos_5,naproxen,erythropoietic protoporphyria,FALSE
pos_631,verapamil,proarrhythmic effect,FALSE
pos_210,cyanamide,inflammation,FALSE
pos_2564,"glipizide,sulfamethoxazole,trimethoprim",symptomatic hypoglycemia,FALSE
pos_1531,"interferon alpha,ribavirin",sarcoidosis,FALSE
pos_1866,colchicine,"fatigue,leg weakness,myalgia",FALSE
negsent1_280,cisplatin,"transcatheter arterial infusion,embolization therapy",FALSE
negsent1_1182,chloral hydrate,overdose,FALSE
pos_320,nevirapine,stevens-johnson syndrome,FALSE
pos_3335,quinine sulfate,"abnormal visual-evoked potentials,denervation supersensitivity,total blindness with a transient tonic pupillary response",FALSE
pos_3437,amphotericin b,cardiac arrhythmia,FALSE
pos_1773,lithium,pulmonary hypertension,FALSE
pos_481,"cddp,cisplatin,vds,vindesine","siadh,syndrome of inappropriate secretion of antidiuretic hormone",FALSE
negsent1_567,infliximab,,FALSE
pos_3032,lithium carbonate,renal damage,FALSE
pos_491,"amodiaquine,artesunate",hepatitis,FALSE
pos_3192,bcnu,fatal pulmonary fibrosis,FALSE
pos_2442,interferon,psychosis,FALSE
pos_1497,heparin,thrombosis,FALSE
negsent1_246,interferon beta-1a,multiple sclerosis,FALSE
pos_3423,propafenone,transient global amnesia,FALSE
neg_95,pfviii,thrombosis,FALSE
pos_2279,"efalizumab,etanercept",tuberculosis,FALSE
pos_3360,doxorubicin,cardiac arrest,FALSE
pos_3552,ifn,iddm,FALSE
pos_414,dexamethasone,bilateral avascular necrosis of the femoral heads,FALSE
pos_3356,vinblastine,inappropriate secretion of antidiuretic hormone,FALSE
negsent1_1269,co-trimoxazole,normalized serum potassium level,FALSE
negsent1_1210,vancomycin,was the only culprit,FALSE
negsent1_129,clonazepam,behavioral side effects,FALSE
negsent1_1457,prednisone,systemic lupus erythematosus,FALSE
neg_28,leflunomide,infection,FALSE
pos_532,"metoclopramide,sertraline,venlafaxine","extrapyramidal reactions,serotonin syndrome",FALSE
pos_1083,pegylated interferon alpha,acute dystonia,FALSE
negsent1_734,"diamorphine,bupivacaine","subarachnoid anaesthesia,hip arthroplasty",FALSE
negsent1_428,progestin,endometrial hyperplasia,FALSE
pos_2090,copaxone,crohn's disease,FALSE
pos_3218,cimetidine,fever,FALSE
negsent1_95,silver sulfadiazine,30% scald burn,FALSE
pos_1924,methotrexate,"fever,hypoxia,pneumocystis pneumonia,pulmonary infiltrates",FALSE
pos_3490,"5-fluorouracil,levamisole",leukoencephalopathy,FALSE
pos_1254,penicillin,neutropenia,FALSE
pos_2985,chlorambucil,central nervous toxicity,FALSE
pos_1982,etanercept,"cd,immune-mediated injury",FALSE
negsent1_238,ketoralac,"hearing loss,ototoxic effects",FALSE
pos_4237,vinorelbine,"siadh,syndrome of inappropriate antidiuretic hormone",FALSE
pos_1181,sertraline,intense itching sensation,FALSE
pos_3763,macrophage-colony-stimulating factor,nephrotic syndrome,FALSE
pos_170,uft,scleroderma-like reaction,FALSE
negsent1_945,sertraline,"depression,fractured tibia",FALSE
pos_3499,"aminotriazole,bromocil,diuron",generalized cutaneous sclerosis,FALSE
pos_1645,"sasp,sulphasalazine",psoriasis-like skin reaction,FALSE
pos_195,zolmitriptan,spinal cord infarction,FALSE
pos_3097,cefmenoxime,disulfiram-like reactions,FALSE
pos_2999,rifampicin,renal failure,FALSE
pos_3125,"auranofin,gold,tolmetin","gold nephropathy,pseudoproteinuria",FALSE
negsent1_580,cyclophosphamide,advanced breast cancer,FALSE
pos_2092,copaxone,"crohn's disease,long-term immunosuppression",FALSE
neg_81,levodopa,dyskinesia,FALSE
negsent1_537,itraconazole,exacerbation of clinical signs,FALSE
negsent1_683,clozapine,,FALSE
pos_2681,lithium,neurotoxicity,FALSE
negsent1_1319,valproate,"status epilepticus,cardiovascular safety",FALSE
pos_2431,ritodrine,"mobitz type i,type i second-degree av block,wenckebach av block",FALSE
pos_1302,rifabutin,corneal endothelial deposits,FALSE
neg_67,cap,neurotoxicity,FALSE
pos_2701,sulfasalazine,"bilateral pleural effusions,cardiac tamponade,pneumonitis,positive autoantibodies",FALSE
negsent1_1378,"temozolomide,amoxicillin,gentamicin,atovaquone,pentamidine",discontinuation of radiotherapy,FALSE
pos_249,propafenone,ataxia,FALSE
pos_1001,amifostine,fever,FALSE
negsent1_781,5-fluorouracil,"primary open-angle glaucoma,ocular cicatricial pemphigoid,trabeculectomy",FALSE
pos_1459,senna,"liver injury,subacute cholestatic hepatitis",FALSE
pos_1057,phenobarbital,"behavioral side effects,exacerbation of preexisting maladaptive behaviors",FALSE
pos_3787,fluticasone propionate,"adrenal suppression,growth may be retarded",FALSE
pos_877,"ciprofloxacin,piperacillin,tazobactam",thrombocytosis,FALSE
pos_2880,streptokinase,fatal massive pulmonary embolus,FALSE
negsent1_114,bisphosphonate,,FALSE
pos_1730,"azathioprine,cyclosporin,prednisone",thrombosis,FALSE
pos_967,dexamethasone,"infectious complications,infectious toxicities",FALSE
pos_632,verapamil,non-sustained polymorphic ventricular tachycardia,FALSE
negsent1_833,sorafenib,interstitial lung disease,FALSE
pos_4064,ticlopidine,"aplastic anemia,severe bone marrow suppression",FALSE
negsent1_539,cyclosporin,increased platelet aggregation,FALSE
pos_2853,amoxapine,cognitive impairment,FALSE
pos_944,l-dopa,unintended sleep episodes,FALSE
pos_1268,flucloxacillin,"aplastic anaemia,fulminant hepatic failure",FALSE
neg_139,"calcium polystyrene sulfonate,sorbitol",colonic ulcer,FALSE
pos_2744,acth,hyperkalemia,FALSE
negsent1_786,aminoglutethimide,toxicity,FALSE
pos_3616,clonidine,bradycardia,FALSE
pos_33,aspirin,"angioedema,systemic anaphylactoid reaction,urticaria",FALSE
negsent1_881,propafenone,adverse effect,FALSE
pos_563,pfviii,thrombotic left middle cerebral artery distribution stroke,FALSE
neg_127,ifn,iddm,FALSE
negsent1_89,"lamotrigine,sertraline",,FALSE
pos_1423,levodopa,augmentation,FALSE
pos_853,risperidone,obsessive-compulsive symptoms,FALSE
negsent1_541,"chloroquine,quinine",,FALSE
pos_2697,amantadine,schizophrenia,FALSE
pos_203,etoposide,t-aml,FALSE
pos_2688,alprazolam,mania,FALSE
pos_2435,rituximab,"kaposi's sarcoma,ks",FALSE
neg_69,amiodarone,hypothyroidism,FALSE
pos_3487,tamoxifen,"endometriosis,ovarian endometrioid carcinoma",FALSE
pos_3297,lithium,biochemical hyperparathyroidism,FALSE
pos_111,gemcitabine,thrombotic microangiopathy,FALSE
pos_3855,"mequitazine,promethazine","cross-reaction to promethazine,decreased med to both uva and uvb,erythema,persistence of the photosensitivity",FALSE
negsent1_1286,"busulfan,melphalan,induction chemotherapy,high-dose chemotherapy,peripheral stem-cell rescue,radiotherapy",radiotherapy to the primary tumour site,FALSE
pos_1631,pegvisomant,hepatic enzyme disturbances,FALSE
pos_633,epsilon-aminocaproic acid,renal complications,FALSE
negsent1_103,desmopressin,"childhood enuresis,seriousness of certain side-effects",FALSE
pos_1211,methylprednisolone,vision declined,FALSE
pos_751,6-tg,elevation of serum transaminases,FALSE
pos_2758,allopurinol,hypersensitivity,FALSE
pos_219,"ethambutol,rifampicin","anti-native dna antibodies,hepatitis,polyarthritis",FALSE
pos_4200,isosorbide dinitrate,"blood pressure decreased,sudden decrease in pulse rate,syncope",FALSE
pos_2791,captopril,asthma,FALSE
pos_1233,"carbamazepine,dantrolene,oxybutynin",carbamazepine toxicity,FALSE
pos_3694,piritrexim,pulmonary toxicity,FALSE
negsent1_1040,quinine,leg cramps,FALSE
pos_3158,methylprednisolone,anaphylactoid reaction,FALSE
pos_1167,cap,peripheral neuropathy,FALSE
pos_83,cyclosposphamide,"blepharophimosis,craniosynostosis,developmental delay,distal limb defects,flat nasal bridge,hypoplastic thumbs,oligodactyly",FALSE
pos_3717,risperidone,"encephalopathy,worsened motorically",FALSE
pos_3568,ethambutol,ocular toxicity,FALSE
pos_2096,terlipressin,ventricular arrhythmia,FALSE
pos_447,indinavir,nephrotoxicity,FALSE
neg_68,human insulin,lipoatrophy,FALSE
pos_1749,adriamycin,cardiomyopathy,FALSE
negsent1_335,warfarin,"chronic atrial fibrillation,prosthetic valve replacements",FALSE
pos_3039,aspirin,tracheal compression,FALSE
pos_1043,ciprofloxacin,severe psychosis,FALSE
negsent1_1015,"caffeine,esmolol","dysrhythmias,toxicity",FALSE
pos_628,pioglitazone,bilateral lower leg edema,FALSE
negsent1_698,"interferon,ribavirin,neuroleptics",psychosis,FALSE
pos_3145,lorcainide,decrease in serum na+,FALSE
negsent1_814,"arsenic trioxide,chemotherapy",,FALSE
pos_1887,oxcarbazepine,angioneurotic edema,FALSE
negsent1_547,fluoxetine,,FALSE
pos_1805,methotrexate,renal failure,FALSE
pos_1710,indomethacin,premature closure of the ductus arteriosus,FALSE
pos_3927,colchicine,delay of corneal wound healing,FALSE
pos_1300,"bicalutamide,leuprorelin acetate",interstitial pneumonitis,FALSE
pos_3710,"recombinant tissue-type plasminogen activator,t-pa","cholesterol crystal embolization,renal failure",FALSE
negsent1_124,"gold,intramuscular (im) gold treatment",,FALSE
pos_1741,avastin,transient structured visual hallucinations,FALSE
pos_3452,progestin,squamous metaplasia within endometrial glands,FALSE
pos_79,venlafaxine,acute cardiovascular event,FALSE
pos_379,"omeprazole,pantoprazole",peripheral edema,FALSE
pos_1554,"steroid,triamcinolone acetonide",glaucoma,FALSE
pos_1776,perospirone hydrochloride,"circulatory collapse,deep coma",FALSE
pos_3030,rifampicin,erythema multiforme bullosum,FALSE
negsent1_49,"levamisole,warfarin","atrial fibrillation,colon cancer",FALSE
negsent1_1338,disulfiram,poor prognosis,FALSE
negsent1_334,pegfilgrastim,,FALSE
pos_493,8-mop,systemic allergic contact dermatitis,FALSE
pos_1385,pergolide,pleuropulmonary fibrosis,FALSE
pos_908,carbamazepine,"sle,systemic lupus erythematosus",FALSE
negsent1_183,"carbamazepine,diphenylhydantoin",biopsies,FALSE
pos_1213,aza,allergy,FALSE
negsent1_1482,gemcitabine,pancreatic cancer,FALSE
pos_3884,methotrexate,"erosion of psoriatic plaques,methotrexate toxicity",FALSE
pos_1496,heparin,"thrombocytopenia,thrombosis syndrome",FALSE
negsent1_411,"hyaluronate,hyaluronate viscosupplementation",aseptic technique,FALSE
pos_2595,quinine,sensorineural hearing loss,FALSE
pos_3839,lithium carbonate,creutzfeldt-jakob like syndrome,FALSE
pos_3606,valproic acid,"hyperammonemia,lethargy",FALSE
pos_2942,amiodarone,"atrioventricular block,hypothyroidism",FALSE
pos_3469,mefloquine,hypoglycaemia,FALSE
pos_1217,ziprasidone,td,FALSE
pos_78,venlafaxine,ischaemic events,FALSE
pos_56,insulin,protamine allergy,FALSE
pos_3418,"amitriptyline,lithium carbonate",neuroleptic malignant syndrome,FALSE
pos_1829,danazol,hepatic damage,FALSE
negsent1_757,cyproterone acetate,liver abnormalities,FALSE
pos_3571,zidovudine,"fetal abnormality,first trimester abortions",FALSE
negsent1_513,ciprofloxacin,infected diabetic and ischemic ulcers,FALSE
pos_1722,benfluorex,valvular heart disease,FALSE
pos_3083,"accutane,isotretinoin",transient acute myopia,FALSE
pos_2072,olanzapine,rls,FALSE
pos_760,clozapine,akathisia,FALSE
pos_3647,amphotericin b,cardiac arrest,FALSE
pos_300,pcc,mi,FALSE
pos_1492,furosemide,pancreatitis,FALSE
negsent1_944,propofol,its development,FALSE
pos_2776,diltiazem,cutaneous vasculitis,FALSE
negsent1_371,tiagabine,"withdrawn,continued at a lower dosage",FALSE
pos_3911,methicillin,"focal glomerulonephritis,interstitial nephritis",FALSE
pos_40,olanzapine,elevated serum ck concentration,FALSE
neg_10,dscg,urticaria,FALSE
pos_3197,amiodarone hydrochloride,"cough,diffuse pulmonary infiltrates,dyspnea,pulmonary toxicity",FALSE
pos_1477,bisphosphonate,"renal impairment,symptomatic hypocalcaemia",FALSE
pos_1222,atra,ulcer,FALSE
negsent1_1135,ifosfamide,"nephrotoxic chemotherapy,inadequate renal perfusion",FALSE
pos_3620,sulfamethoxazole-trimethoprim,"hyperkalaemia,renal tubular dysfunction",FALSE
negsent1_583,13-cis-retinoic acid,,FALSE
pos_2722,nifedipine,dysphagia for solids,FALSE
neg_105,inh,seizures,FALSE
pos_2331,olanzapine,priapism,FALSE
pos_1614,carbamazepine,"cutaneous rashes,eruptions",FALSE
pos_807,5-asa,sensorimotor polyneuropathy,FALSE
pos_65,brimonidine,central nervous system depression,FALSE
negsent1_1304,vasopressin,gastrointestinal hemorrhage,FALSE
pos_1380,hyaluronate,septic knee arthritis,FALSE
pos_3149,"chlorpropamide,glyburide",acute intravascular hemolysis,FALSE
negsent1_424,"protamine,antiprotamine",,FALSE
negsent1_639,"interferon alpha,interferon alpha-2b",treatment,FALSE
negsent1_37,"amiodarone,digoxin",ocular examination,FALSE
negsent1_83,captopril,,FALSE
pos_1444,interferons,renal toxicity,FALSE
negsent1_44,apomorphine,abnormal movements,FALSE
negsent1_113,disulfiram,"lethal, complication",FALSE
pos_2468,"immunoglobulin,ivig","azotemia,hyperkalemia,nausea,shortness of breath",FALSE
pos_984,phenytoin,erythema multiforme,FALSE
neg_61,sunitinib,gynaecomastia,FALSE
pos_931,ifn,"chf,congestive heart failure",FALSE
pos_2282,zidovudine,hyperlactatemia relapse,FALSE
pos_3826,nitrofurantoin,"acute pulmonary reactions,pulmonary dysfunction",FALSE
pos_314,heparin,thrombocytopenia,FALSE
negsent1_302,verapamil,"adverse effect,myasthenia gravis",FALSE
negsent1_94,phenobarbital,extensive cytotoxicity,FALSE
pos_1940,efavirenz,psychosis,FALSE
pos_4198,isosorbide dinitrate,syncope,FALSE
pos_2575,phenobarbital,hepatotoxicity,FALSE
negsent1_1364,reserpine,,FALSE
pos_943,fk506,rta,FALSE
pos_3736,phenytoin,phenytoin toxicity,FALSE
negsent1_1205,bupropion,major depression,FALSE
pos_1934,dobutamine,myoclonic muscle spasms,FALSE
pos_2440,interferon,psychosis,FALSE
pos_1413,desferrioxamine,transfusion haemosiderosis,FALSE
pos_3457,"cyclophosphamide,ifosfamide",musculoskeletal complaints,FALSE
pos_4162,"theophylline,zafirlukast",increase in the theophylline level,FALSE
pos_2870,amiodarone,torsade de pointes,FALSE
pos_58,"insulin,nph insulin",allergic symptoms,FALSE
pos_3876,fludarabine,"aiha,fatal intravascular autoimmune hemolytic anemia",FALSE
pos_2757,isotretinoin,"abnormalities of the corticospinal tracts,agenesis of the cerebellar vermis,hydrocephalus,multiple leptomeningeal neuroglial heterotopias,teratogenicity",FALSE
pos_1770,bevacizumab,"age-related macular degeneration,painless infectious endophthalmitis",FALSE
pos_2523,aminoglutethimide,skin toxicity,FALSE
negsent1_1479,venlafaxine,ocular pressure,FALSE
negsent1_1137,ritodrine hydrochloride,,FALSE
pos_2357,bevacizumab,"carotid insufficiency,coagulopathy,poorly controlled diabetes mellitus",FALSE
